,Tweet,target,tokenized_tweet,cleaned_tweet
7052,"""فيديو: الأمير خالد الفيصل يدعو الرئيس اللبناني ميشال عون لزيارة المملكة https://t.co/ouiwUuoouiXr1a#فيديوagh https://t.co/DxaWmUuOel""",1,فيديو الأمير خالد الفيصل يدعو الرئيس اللبناني ميشال عون لزيارة المملكة,"['فيديو', 'الأمير', 'خالد', 'الفيصل', 'يدعو', 'الرئيس', 'اللبناني', 'ميشال', 'عون', 'لزيارة', 'المملكة']"
7053,"""@faisalzedan عندك حق امال أحمد الشيخ حياخد فرصته امتا أستاذنا""",1,عندك حق امال أحمد الشيخ حياخد فرصته امتا أستاذنا,"['عندك', 'حق', 'امال', 'أحمد', 'الشيخ', 'حياخد', 'فرصته', 'امتا', 'أستاذنا']"
7054,"""نستعرض معكم الموضوع e تطبيقات ويدجت بسيطة ومفيدة لنظام #أندرويد#نصائح_تقنيةhttps://t.co/QeKPCTcDE0""",1,نستعرض معكم الموضوع تطبيقات ويدجت بسيطة ومفيدة لنظام أندرويد نصائح تقنية,"['نستعرض', 'معكم', 'الموضوع', 'تطبيقات', 'ويدجت', 'بسيطة', 'ومفيدة', 'لنظام', 'أندرويد', 'نصائح', 'تقنية']"
7055,محدش عندو #ضحكة سلف ! :( :- :-,-1,محدش عندو ضحكة سلف,"['محدش', 'عندو', 'ضحكة', 'سلف']"
7056,@nowarkn سالي غوغل,1,سالي غوغل,"['سالي', 'غوغل']"
7057,"""#القدس المدينة الأفقرمقال أحمد جميل عزمhttps://t.co/eghoarkuquc#الغد #الاردن #فلسطين https://t.co/QXXwN1MBoq""",-1,القدس المدينة الأفقرمقال أحمد جميل عزم الاردن فلسطين,"['القدس', 'المدينة', 'الأفقرمقال', 'أحمد', 'جميل', 'عزم', 'الاردن', 'فلسطين']"
7058,"""رد حكيم الاستاذ #عادل_إمام مذيعة مهرجان قرطاچ ستظل قيمة وقامة كبيرة لمصر . #محمد_رمضان https://t.co/aIkhEqDPJpB""",1,رد حكيم الاستاذ عادل إمام مذيعة مهرجان قرطاچ ستظل قيمة وقامة كبيرة لمصر محمد رمضان,"['رد', 'حكيم', 'الاستاذ', 'عادل', 'إمام', 'مذيعة', 'مهرجان', 'قرطاچ', 'ستظل', 'قيمة', 'وقامة', 'كبيرة', 'لمصر', 'محمد', 'رمضان']"
7060,"""RT @jdhdhfjf: سحب eايفونhالشروط :1 ريتويت+تابعنياكتب داخل الهاشتاق #e_ايفون_من_ولهان السحب الاربعاء 🙏🏽 https://t.co/fkhshyouihl…""",1,سحب ايفون الشروط ريتويت تابعنياكتب داخل الهاشتاق ايفون من ولهان السحب الاربعاء,"['سحب', 'ايفون', 'الشروط', 'ريتويت', 'تابعنياكتب', 'داخل', 'الهاشتاق', 'ايفون', 'من', 'ولهان', 'السحب', 'الاربعاء']"
7061,"""يتساقط هذة الاثناء نفناف الثلوج معاصر الشوف #جبل_لبنان 1e00متر @wafaa_kanso https://t.co/ywOBIouiDkXa""",1,يتساقط هذة الاثناء نفناف الثلوج معاصر الشوف جبل لبنان متر,"['يتساقط', 'هذة', 'الاثناء', 'نفناف', 'الثلوج', 'معاصر', 'الشوف', 'جبل', 'لبنان', 'متر']"
7062,ghoui6h0h1kh _ qa بدأت الكتابة إستبداد مبارك وضد التطرف الديني أيضا وماكانتش لسه المعارضة رخيصة وبتلم,-1,بدأت الكتابة إستبداد مبارك وضد التطرف الديني أيضا وماكانتش لسه المعارضة رخيصة وبتلم,"['بدأت', 'الكتابة', 'إستبداد', 'مبارك', 'وضد', 'التطرف', 'الديني', 'أيضا', 'وماكانتش', 'لسه', 'المعارضة', 'رخيصة', 'وبتلم']"
7063,#الببلاوي : #السيسي هينهي #حكم_العسكر #مبارك راجل وطني !!! احب اقولك #ابن_وسخة,1,الببلاوي السيسي هينهي حكم العسكر مبارك راجل وطني احب اقولك ابن وسخة,"['الببلاوي', 'السيسي', 'هينهي', 'حكم', 'العسكر', 'مبارك', 'راجل', 'وطني', 'احب', 'اقولك', 'ابن', 'وسخة']"
7064,"""#روسيا القاتلة و..#واشنطن الكاذبه 👹 https://t.co/ouiirIae6Emu""",-1,روسيا القاتلة واشنطن الكاذبه,"['روسيا', 'القاتلة', 'واشنطن', 'الكاذبه']"
7065,"""كوباني مأوى لكل السوريين ..استقبلت كوباني الآلاف النازحين مختلف مدن السورية .. ولكن الكتائب المرتزقة... https://t.co/jPiTPoYUfO""",-1,كوباني مأوى لكل السوريين استقبلت كوباني الآلاف النازحين مختلف مدن السورية ولكن الكتائب المرتزقة,"['كوباني', 'مأوى', 'لكل', 'السوريين', 'استقبلت', 'كوباني', 'الآلاف', 'النازحين', 'مختلف', 'مدن', 'السورية', 'ولكن', 'الكتائب', 'المرتزقة']"
7066,"""#مصر || الشيخ : الأشعة أثبتت سلامتي #احمد_الشيخ https://t.co/ghJlmmglX1k (كلمتي)""",1,مصر الشيخ الأشعة أثبتت سلامتي احمد الشيخ كلمتي,"['مصر', 'الشيخ', 'الأشعة', 'أثبتت', 'سلامتي', 'احمد', 'الشيخ', 'كلمتي']"
7067,"""فيديو مذيع يفسد قصة شعر دونالد ترامب بأحد البرامج التليفزيونية الهواء .. تعرف السببhttps://t.co/pgDEQwdFaw""",1,فيديو مذيع يفسد قصة شعر دونالد ترامب بأحد البرامج التليفزيونية الهواء تعرف السبب,"['فيديو', 'مذيع', 'يفسد', 'قصة', 'شعر', 'دونالد', 'ترامب', 'بأحد', 'البرامج', 'التليفزيونية', 'الهواء', 'تعرف', 'السبب']"
7068,"""@HawaElhorriyeh #جبران_تويني الجبان اللي اخذ جسد جبران مش ممكن يسكت صوته اللي بعدو برن بالاذن..""",1,جبران تويني الجبان اللي اخذ جسد جبران مش ممكن يسكت صوته اللي بعدو برن بالاذن,"['جبران', 'تويني', 'الجبان', 'اللي', 'اخذ', 'جسد', 'جبران', 'مش', 'ممكن', 'يسكت', 'صوته', 'اللي', 'بعدو', 'برن', 'بالاذن']"
7069,"""#اليمن_العربي: ملابسات ودوافع إعلان #الهدنة #التحالف.. وعلاقتها بالإتفاق #كيري (تحليل خاص)التفاصيل ◄… https://t.co/hYQomfEMnV""",1,اليمن العربي ملابسات ودوافع إعلان الهدنة التحالف وعلاقتها بالإتفاق كيري تحليل خاص التفاصيل,"['اليمن', 'العربي', 'ملابسات', 'ودوافع', 'إعلان', 'الهدنة', 'التحالف', 'وعلاقتها', 'بالإتفاق', 'كيري', 'تحليل', 'خاص', 'التفاصيل']"
7070,"""اعرب مسؤولان كبيران #الامم_المتحدة السبت شديد الحزن والصدمة للتصعيد العنف #سوريا وحضا على... https://t.co/eShsZTaFdq""",-1,اعرب مسؤولان كبيران الامم المتحدة السبت شديد الحزن والصدمة للتصعيد العنف سوريا وحضا على,"['اعرب', 'مسؤولان', 'كبيران', 'الامم', 'المتحدة', 'السبت', 'شديد', 'الحزن', 'والصدمة', 'للتصعيد', 'العنف', 'سوريا', 'وحضا', 'على']"
7072,"""انسة ســــــــــــــورية مقــــــيمة بالســــــــــــــــعودية https://t.co/dNxeiJKVQF""",1,انسة ســــــــــــــورية مقــــــيمة بالســــــــــــــــعودية,"['انسة', 'ســـورية', 'مقـــيمة', 'بالســـعودية']"
7073,"""#الجيش_السوري يحرر أحياءً جديدة.. ولافروف: الجماعات المسلحة تخضع لـ«#فتح_الشام» https://t.co/uyiavtKDAw""",1,الجيش السوري يحرر أحياء جديدة ولافروف الجماعات المسلحة تخضع لـ فتح الشام,"['الجيش', 'السوري', 'يحرر', 'أحياء', 'جديدة', 'ولافروف', 'الجماعات', 'المسلحة', 'تخضع', 'لـ', 'فتح', 'الشام']"
7074,ميسي قاعد يتابعكم الحين القليل احترمو الشي عاهات 😑😑,-1,ميسي قاعد يتابعكم الحين القليل احترمو الشي عاهات,"['ميسي', 'قاعد', 'يتابعكم', 'الحين', 'القليل', 'احترمو', 'الشي', 'عاهات']"
7075,"""ضِحكتها تعطي بالحسن مِية قصِيدة. #اليسا😍✋🏼 https://t.co/KCVkhPkhC1EU""",1,حكتها تعطي بالحسن ية قص يدة اليسا,"['حكتها', 'تعطي', 'بالحسن', 'ية', 'قص', 'يدة', 'اليسا']"
7076,"""صراحه يعني اجواء الـ #Christmas تجنن 🎅🏼🎄 احس عيدهم يوسع الصدر ☹️️❤️ https://t.co/MmJJOrymouiw""",1,صراحه يعني اجواء الـ تجنن احس عيدهم يوسع الصدر,"['صراحه', 'يعني', 'اجواء', 'الـ', 'تجنن', 'احس', 'عيدهم', 'يوسع', 'الصدر']"
7077,"""استقبل مدير الجامعة ........ فازا بالمركزين الأول والثاني مسابقة حفظ القرآن الكريم#اليوم_العالمي_للّغة_العربية""",1,استقبل مدير الجامعة فازا بالمركزين الأول والثاني مسابقة حفظ القرآن الكريم اليوم العالمي لل غة العربية,"['استقبل', 'مدير', 'الجامعة', 'فازا', 'بالمركزين', 'الأول', 'والثاني', 'مسابقة', 'حفظ', 'القرآن', 'الكريم', 'اليوم', 'العالمي', 'لل', 'غة', 'العربية']"
7078,"""شركة فرنسية تقاضى ""أبل"" لإجبارها فتح الآيفون للمتصفحات المنافسة https://t.co/RJZQSweXxk #البحرين #الكويت #السعودية #الإمارات #قطر #عما…""",1,شركة فرنسية تقاضى أبل لإجبارها فتح الآيفون للمتصفحات المنافسة البحرين الكويت السعودية الإمارات قطر عما,"['شركة', 'فرنسية', 'تقاضى', 'أبل', 'لإجبارها', 'فتح', 'الآيفون', 'للمتصفحات', 'المنافسة', 'البحرين', 'الكويت', 'السعودية', 'الإمارات', 'قطر', 'عما']"
7080,"""بيتي بيتك حدا #فيروز""",1,بيتي بيتك حدا فيروز,"['بيتي', 'بيتك', 'حدا', 'فيروز']"
7081,"""فيسبوك تتيح لعب كرة السلة عبر مسنجرhttps://t.co/bpFufca1uP #اختراق #حماية #هاكر""",1,فيسبوك تتيح لعب كرة السلة عبر مسنجر اختراق حماية هاكر,"['فيسبوك', 'تتيح', 'لعب', 'كرة', 'السلة', 'عبر', 'مسنجر', 'اختراق', 'حماية', 'هاكر']"
7082,شاهد آخر كلام: لماذا مليونية الجمعة oui يوليو # والد أحد شهداء,1,شاهد آخر كلام لماذا مليونية الجمعة يوليو والد أحد شهداء,"['شاهد', 'آخر', 'كلام', 'لماذا', 'مليونية', 'الجمعة', 'يوليو', 'والد', 'أحد', 'شهداء']"
7083,"""RT @EHSANFAKEEH: قرقاش يقول: الإخوان الضجة #مصرونُشطاء يرُدّون: #السعودية منهم؟يكاد القوم يفقدون صوابهم😂 😂 😂اقرأ👇🏻https…""",-1,قرقاش يقول الإخوان الضجة مصرون شطاء ير ون السعودية منهم يكاد القوم يفقدون صوابهم اقرأ,"['قرقاش', 'يقول', 'الإخوان', 'الضجة', 'مصرون', 'شطاء', 'ير', 'ون', 'السعودية', 'منهم', 'يكاد', 'القوم', 'يفقدون', 'صوابهم', 'اقرأ']"
7084,"""@A_alkhulaify @MidoAlhajji جداً جميلة اغانيه بوب ديلان يوصف الفن الامريكي القديم ،، 💛💛👌🏼""",1,جدا جميلة اغانيه بوب ديلان يوصف الفن الامريكي القديم,"['جدا', 'جميلة', 'اغانيه', 'بوب', 'ديلان', 'يوصف', 'الفن', 'الامريكي', 'القديم']"
7085,"""RT @emad_AlMudaifer: تهديد؟أم تبرير؟الإخوان المسلمين مصنفة كجماعة إرهابية المملكة.. يتعاطف معها يبرر يدعوا يطبق بح…""",-1,تهديد أم تبرير الإخوان المسلمين مصنفة كجماعة إرهابية المملكة يتعاطف معها يبرر يدعوا يطبق بح,"['تهديد', 'أم', 'تبرير', 'الإخوان', 'المسلمين', 'مصنفة', 'كجماعة', 'إرهابية', 'المملكة', 'يتعاطف', 'معها', 'يبرر', 'يدعوا', 'يطبق', 'بح']"
7086,"""#الرياضة لويس انريكي يفكر إشراك أومتيتي كظهير أيمن: يواجه لويس إنريكي أزمة جديدة تتمثل اختيار لاعب لِشغ... https://t.co/TEBnq1afE0""",1,الرياضة لويس انريكي يفكر إشراك أومتيتي كظهير أيمن يواجه لويس إنريكي أزمة جديدة تتمثل اختيار لاعب شغ,"['الرياضة', 'لويس', 'انريكي', 'يفكر', 'إشراك', 'أومتيتي', 'كظهير', 'أيمن', 'يواجه', 'لويس', 'إنريكي', 'أزمة', 'جديدة', 'تتمثل', 'اختيار', 'لاعب', 'شغ']"
